<<<<<<< HEAD
,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Varietals,Type,Vintage,Organic,Style,Brand,Product_desc,Expert Review,Customer Review,Nose,Palate,Finish,Appearance,alcohol_type,Food Pairing
1873,1873,1873,1873,1873,0,product_274,macallan-15-year-triple-cask-fine-oak-single-malt-700ml-w-gift-box,278.0,https://www.paneco.com.sg/products/macallan-15-year-triple-cask-fine-oak-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
The perfect balance of sherry and bourbon seasoned oak cask. The Macallan 15 years old Fine Oak is matured in a combination of Bourbon & Sherry Oak Casks.
","¡°The breadth, depth and sophistication of the Macallan Fine Oak Range is simply jaw-droppingly good.Taste NotesNose - Sublime and full with a hint of rose and cinnamon.Palate - Intense rich chocolate with a hint of orange and raisin.Finish - Lingering with a hint of chocolate, orange and dried fruits.¡±",,,,,,Spirit,[]
1874,1874,1874,1874,1874,0,product_1482,macallan-18-year-triple-cask-fine-oak-single-malt-700ml-w-gift-box,690.0,https://www.paneco.com.sg/products/macallan-18-year-triple-cask-fine-oak-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
Crafted from a combination of European sherry seasoned oak casks, American sherry seasoned oak casks and American ex-bourbon oak casks, our Triple Cask Matured 18 Years Old showcases and exemplifies the vibrant union of three spirits. Characterised by the smooth, delicate and complex character of the entire range, eighteen years of maturation gives this expression the greatest depth of flavour with richness of orange, velvety cocoa and wood spice a natural light amber colour. The Macallan Triple Cask Matured 18 Years Old forms part of our Triple Cask Matured range; a series of single malt whiskies crafted in a triple cask combination of European and American sherry seasoned oak casks and American ex-bourbon oak casks. Exquisitely and expertly married together, this trinity of spirits produces an exotic single malt with orange, velvety cocoa and wood spice flavours.
",,,,,,,Spirit,[]
1875,1875,1875,1875,1875,0,product_3500,macallan-30-years-single-malt-700ml-w-gift-box,11388.0,https://www.paneco.com.sg/products/macallan-30-years-single-malt-700ml-w-gift-box,43.0,700.0ml,No,Scotland,Single Malt,,,,,,Macallan,"
Thirty year old Macallan is a rare and rarefied whisky. The time spent maturing in carefully selected European and American oak casks which have previously held Sherry or Bourbon creates a rich, intense liquid, with a deep colour achieved wholly naturally through the interaction between spirit and wood.
",,,,,,,Spirit,[]
1876,1876,1876,1876,1876,0,product_1109,macallan-amber-single-malt-700ml-w-gift-box,748.0,https://www.paneco.com.sg/products/macallan-amber-single-malt-700ml-w-gift-box,40.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
A warmth of amber colour with notes of vanlla and citrus fruits, the Macallan Amber forms part of the Macallan's1824 Series which exemplifies their commitment to 100% natural colour, present in each and every Macallan single malt. The colour of each expression becomes richer as the range progresses and its flavours more intense.
","¡°LOOKS: AmberNOSE: Polite, almost apologetic at first, with a floral, citrus sweet nose that gains presence, commanding a chorus of vanilla notes over freshly harvested grain. Raisin, sultana and cinnamon look on as toffee apples and candy floss step into the limelight.PALATE: Fresh green apples and lemons mingle with cinnamon. Ginger notes hover as fruit takes over, with subtle oak lingering in the wings.FINISH: Light to medium with soft fruits and cereal, slightly dry.¡±",,,,,,Spirit,[]
1877,1877,1877,1877,1877,0,product_1961,macallan-concept-no-1-single-malt-700ml-w-giftbox,214.25,https://www.paneco.com.sg/products/macallan-concept-no-1-single-malt-700ml-w-giftbox,40.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
A limited edition series which celebrates the world¡¯s visionaries by daring to disrupt the whisky making process. Concept Number 1 is inspired by surreal art and incorporates innovative production techniques.
",,,"Sweet butterscotch toffee, with almond, ginger spice and cinnamon. Hints of dried fruit, citrus and green banana","Sweet orange and lemon citrus with soft oak spices, fresh fruit and ginger",,Golden amber,Spirit,[]
1878,1878,1878,1878,1878,0,product_1110,macallan-enigma-single-malt-700ml-w-gift-box,388.0,https://www.paneco.com.sg/products/macallan-enigma-single-malt-700ml-w-gift-box,44.9,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
A rich and intense single malt offers up mature oak with subtleties of cinnamon, vanilla and dried fruit, the Macallan Enigma is under the Quest Collection series. Each single malt within the range is an exploration of flavour and texture, from vibrant and fresh through to rich and intense, concluding with a whisky that signifies the essence of The Macallan. The Macallan Enigma represents the pinnacle of the Quest Collection journey in this rich and intense whisky.
","¡°LOOKS: Spanish SunsetNOSE: Mature oak opens to reveal dried fruits, vanilla, sweet pears and cinnamon.PALATE: Dried fruits and wood spices coat the palate. Ginger, cinnamon and oak give depth.FINISH: Full length. Long, lingering, memorable.¡±",,,,,,Spirit,[]
1879,1879,1879,1879,1879,0,product_867,macallan-estate-reserve-single-malt-700ml-w-gift-box,339.0,https://www.paneco.com.sg/products/macallan-estate-reserve-single-malt-700ml-w-gift-box,45.7,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
Heritage in a glass. An inviting dark amber colour encases notes of ginger, oak and fruit. Every Macallan single malt reveals the unrivalled commitment to the mastery of wood and spirit for which The Macallan has been known since it was established in 1824. It is an expression of our enduring desire to go beyond ordinary, to seek out the extraordinary, and create peerless single malts. With an unflinching commitment to put sherry casks at the heart of The Macallan single malt, our reputation for the extraordinary is testament to the exceptional oak casks in which we mature our spirit. Sourced, crafted, toasted and seasoned under the watchful eye of The Macallan Master of Wood, these hand-picked casks are delivered to the demanding specifications of The Macallan Master Distiller and his team. Once filled, the maturing spirit remains undisturbed in the same casks for the necessary number of years it needs to be worthy of its destined Macallan expression. It is these oak casks that make the greatest contribution to the quality, natural colour and distinctive aromas and flavours which lie at the heart of The Macallan single malt.
","¡°Colour: Dark amberNose: Soft fruits, ginger, vanilla, fudge and citrusPalate: Rich and fruity with intense oak wood and spiced orangeFinish: Long with sweet citrus and oak wood¡±",,,,,,Spirit,[]
1880,1880,1880,1880,1880,0,product_1962,macallan-lumina-single-malt-700ml-w-gift-box,158.95,https://www.paneco.com.sg/products/macallan-lumina-single-malt-700ml-w-gift-box,41.3,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
Each single malt within the range is an exploration of flavour and texture, from vibrant and fresh through to rich and intense, concluding with a whisky that signifies the essence of The Macallan. The Macallan Lumina represents the direction of the Quest Collection journey in this warm and smooth whisky.
","¡°A bold, zesty whisky with notes of creamy vanilla, wood spice and ginger¡±",,"Citrus fruits, open softy. Apple and pear lead to lemon zest, toffee and oak","Wood spices and ginger soften to fresh apples, sweet vanilla and soft oak tones",,Harvest gold,Spirit,[]
1881,1881,1881,1881,1881,0,product_1963,macallan-m-decanter-single-malt-700ml-w-gift-box,7499.0,https://www.paneco.com.sg/products/macallan-m-decanter-single-malt-700ml-w-gift-box,44.5,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
M is the iconic result of an unprecedented collaboration between three masters of their crafts who shared the same unique objective - to create the world's most sophisticated whisky contained in an exquisite, exclusively designed crystal decanter. A masterpiece of design, M is brought to conception by creative director and legendary designer Fabien Baron, brought to life by Lalique mastery of crystal and brought to purpose by The Macallan.
",¡°A single malt of exquisite complexity and character¡±,,"Dried fruits ripen, then soften. Vanilla accompanies green apple hand in hand. Ginger, nutmeg and cinnamon create an ensemble in the background, with strong notes of polished oak and a depth of resinous, juicy oranges","The palate opens rich in wood spices, slowly showing all their viscosity. Wood smoke flits in and out",,Rosewood,Spirit,[]
1882,1882,1882,1882,1882,0,product_1958,macallan-no-6-single-malt-700ml-w-gift-box,4699.0,https://www.paneco.com.sg/products/macallan-no-6-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
No. 6 brings together the art of whisky making with Lalique exquisite craftsmanship to create a stunning whisky encased in the finest crystal decanter. This rich, complex single malt takes its unique natural colour and character from first fill sherry seasoned oak casks from Spain, handcrafted by the master craftsmen of Jerez de la Frontera, the home of sherry. The casks are taken from a single cooperage in order to ensure the infinite quality and character at the heart of this rich single malt. The cooperage exclusively creates Spanish oak casks which, once seasoned with sherry, create the unique flavour of this exquisite whisky. Rich in spice and dried fruit with a layer of heady orange groves, this is an enticing, dark, whisky that delivers classic Macallan character.
","¡°A rich and elegant single malt, enticingly dark in colour¡±",,"Raisin, dates and figs dominate whilst sultana and toffee apples add texture and depth. The weight of flavour from the raisins is dark and rich with great viscosity. Dry ginger and soft cinnamon hint at the edges the edges. Dark chocolate is majestic, vanilla sweetness lingers in the background","Heavy and sumptuous. A rich fruit cake of raisin, dates and figs, apples, sultanas, orange then ginger, nutmeg, cinnamon and hints of clove. Oak notes are like velvet, soft and chic",,Spanish sunset,Spirit,[]
1883,1883,1883,1883,1883,0,product_1483,macallan-quest-single-malt-700ml-w-gift-box,109.0,https://www.paneco.com.sg/products/macallan-quest-single-malt-700ml-w-gift-box,40.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
The Macallan Quest pays homage to the entirety of the journey taken by The Macallan to source the best oak across over 20,000 miles; concluding with the selection of four different but complimentary casks types to deliver a single malt whisky that creates a genuine expectation of further exploration and enjoyment. American bourbon casks are combined with hand-picked sherry seasoned European and American oak casks, and hogsheads, to deliver a character of fresh flavours of citrus fruits and sweet vanilla oak. Depicting a blue sky, Quest represents the start of the journey where the world is a canvas and the sky is the limit. A pale gold color, Macallan quest offers soft citrus fruits, rounded apple and lemon. Vanilla sweetness and subtle oak are complemented by apple mixed with ginger and dried fruits. Nutmeg and cinnamon soften and fade on the palate. Great length, soft, light fruit and medium sweetness.
",,,,,,,Spirit,[]
1884,1884,1884,1884,1884,0,product_2823,macallan-rare-cask-2020-release-single-malt-700ml-w-gift-box,444.5,https://www.paneco.com.sg/products/macallan-rare-cask-2020-release-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
The Macallan Rare Cask features a deep ruby mahogany colour and displays an intense sweet raisin note, coupled with a rich, velvety smooth mouthfeel and complexity to provide an indulgent and highly sensorial whisky experience.
",,,"Soft notes of vanilla with rich raisin, followed by a sweet fusion of fresh apple, lemon and orange","An intense sweet raisin dominates before giving way to vanilla and dark chocolate, with layers of light citrus zest",,Ruby Mahogany,Spirit,[]
1885,1885,1885,1885,1885,0,product_888,macallan-rare-cask-red-batch-no-1-2019-single-malt-700ml-w-gift-box,684.95,https://www.paneco.com.sg/products/macallan-rare-cask-red-batch-no-1-2019-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,2019.0,,,Macallan,"
Crafted to showcase complexity and depth, Rare Cask is drawn from the broadest spectrum of casks, 16 different types, ever identified by the Master Whisky Maker. Far less than 1% of those casks maturing at the distillery have been identified as fitting to bestow the Rare Cask name. Combining Spanish and American sherry seasoned oak casks, a high proportion of them first fill, gives rise to an exquisite whisky with a splendidly rich hue, and an unmistakably woody whisky. Soft notes of opulent vanilla and raisin on the nose, give way to apple, lemon, and orange. Balanced by a spicy quartet of root ginger, cinnamon, nutmeg and clove. Oak resonates, timeless, polished and rich. Vanilla and chocolate lead the finale along with a light citrus zest. The finish is full, warming and woody. *Batch No 1. 2019 Release.
","¡°With rarity at its core, this is a whisky crafted from casks so rare they will never again be used in any Macallan whisky.¡±",,"Opulent, yet soft and slightly meandering, picture an orchestra setting up: quiet vanilla with deep notes, already in tune; raisin bold and booming, though only in spells; chocolate a star performer, but not a standout; a sweet ensemble of apple, lemon and orange, beautifully balanced with a spicy quartet of root ginger, cinnamon, nutmeg and clove. Then oak conducts, mature and elegant, with patience only time delivers","The spicy quartet leads, loud and full, unwavering in their performance. Raisin dares to temper - and succeeds ¨C but oak takes control; timeless, polished, rich and resonating. Vanilla and chocolate compliment each other in the background",,Mahogany,Spirit,[]
1886,1886,1886,1886,1886,0,product_1484,macallan-reflexion-single-malt-700ml-w-gift-box,1480.0,https://www.paneco.com.sg/products/macallan-reflexion-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
A bold and full bodied single malt with an intense natural colour. Part of The Macallan Masters Decanter Series created to showcase the beautiful range of The Macallan¡¯s natural colour, Reflexion embodies the foremost influence of first fill sherry seasoned oak casks. This exceptional single malt draws its colour and flavour from maturation in smaller hogshead casks, allowing a greater surface area of wood to interact with the whisky to deliver an intricate character influenced by both Spanish and American oak casks. The depth of colour and complex flavour of Reflexion is derived from the use of first-fill casks, carefully selected for this distinctive expression to accentuate its aromas and flavours. Bold and full bodied, Reflexion is a celebration of floral and vanilla notes, punctuated with fresh apples and apricots. This whisky's deep red mahogany hue, taken directly from the cask, is enhanced by the angular facets of the carefully crafted decanter that each reflect the light to showcase the depth of colour.
",,,,,,,Spirit,[]
1887,1887,1887,1887,1887,0,product_631,macallan-select-oak-single-malt-1l,148.0,https://www.paneco.com.sg/products/macallan-select-oak-single-malt-1l,40.0,1000.0ml,No,Scotland,Single Malt,,,,,,Macallan,"
This Macallan Select Oak is matured in a variety of different oak barrels, all handpicked by the Master of Wood at Macallan, George Espie. The barrel types used include Sherry oak barrels and American oak barrels (bourbon, sherry).
","¡°Colour: Pale goldNose: Vanilla, butterscotch and a hint of damsonPalate: An effortless balance of vanilla and sweet spiceFinish: Medium sweet and luxuriously long¡±","Not my most favourite Macallan, it's smooth but lacking the complexity you expect. I'd rate this average as far as higher quality single malts go.",,,,,Spirit,[]
1888,1888,1888,1888,1888,0,product_937,the-macallan-sienna-single-malt-700ml-w-gift-box,192.45,https://www.paneco.com.sg/products/the-macallan-sienna-single-malt-700ml-w-gift-box,43.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
The Macallan Sienna has a rich burnt orange colour with a subtle aroma of vanilla and orange, the finish has been described as gentle smooth and warming.
","¡°NoseOpens with a subtle vanilla nose, persistent yet not overpowering. Orange elbows its way in, turning zesty and sharp, though tempering green apples add freshness and balance. Next come white chocolate truffles, chewy, sumptuous, with elegant oak notes for a digestif.PalateDates, figs and raisins lead, then defer to nutmeg and ginger with a hint of oranges and apples, before vanilla returns in majesty.FinishThe final fanfare is gentle, smooth and warming.¡±",,,,,,Spirit,[]
1889,1889,1889,1889,1889,0,product_1114,macallan-terra-single-malt-700ml-w-gift-box,269.95,https://www.paneco.com.sg/products/macallan-terra-single-malt-700ml-w-gift-box,43.8,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
A complex, yet balanced single malt, with a distinctive character of toffee, sweet dried fruit and rich wood spices. Each single malt within the range is an exploration of flavour and texture, from vibrant and fresh through to rich and intense, concluding with a whisky that signifies the essence of The Macallan. The Macallan Terra represents the story of discovery in the Quest Collection journey in this balanced and complex whisky.
","¡°LOOKS: Sunset OrangeNOSE: Dried fruits are tempered by lemon zest, toffee and light ginger. Aged oak rises.PALATE: Sweet dried fruits, subtle tones of ripening apple. Heavy and fresh on the palate.FINISH: Medium length. Dried fruit and wood spices.¡±",,,,,,Spirit,[]
1890,1890,1890,1890,1890,0,product_868,macallan-whisky-makers-edition-single-malt-700ml-w-gift-box,188.0,https://www.paneco.com.sg/products/macallan-whisky-makers-edition-single-malt-700ml-w-gift-box,42.8,700.0ml,Yes,Scotland,Single Malt,,,,,,Macallan,"
Made by a whisky maker for a whisky drinker.
","¡°Colour: Pale goldNose: Fresh fruit and ginger rounded off with toffee sweetnessPalate: Delicate fruits, rich sweetness and spiceFinish: Lingering with a slightly smoky finish¡±",,,,,,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
1891,1891,1891,1891,1891,0,product_1152,macallan-x-ray-6-bottle-set-nick-veasey-limited-edition-single-malt,1068.0,https://www.paneco.com.sg/products/macallan-x-ray-6-bottle-set-nick-veasey-limited-edition-single-malt,,6 x 700.0ml,,Scotland,,,,,,,Macallan,"
                  A limited edition whisky from Macallan with spectacular gift box art done by photographer Nick Veasey. 6 unique boxes complete the set based on one of Macallan's ""Six Pillars"" 

1 - House - Easter Elchies House, the spiritual home of Macallan

2 - Still - the curiously small stills that give Macallan its character

3 - Scissors - the finest cut of spirit

4 - Cask - the exceptional oak casks used to mature the whisky

5 - Feather - representing the natural color since Macallan uses no artificial colorings

6 - Liquid Drop - the peerless spirit that is the Macallan

The Whisky Maker's Edition has fresh and delicate with notes of toffee, ginger and a hint of smoke. It forms part of The 1824 Collection and was crafted by a Whisky Maker for a whisky drinker. Bottled at his preferred strength of 42.8% ABV, this delicious Single Malt is layered with fruit and spice.


<<<<<<< HEAD
                ",,,,,,,Spirit,[]
1892,1892,1892,1892,1892,0,product_2668,mackinlays-shackleton-blended-1l,84.95,https://www.paneco.com.sg/products/mackinlays-shackleton-blended-1l,40.0,1000.0ml,No,Scotland,Blended Whisky,,,,,,Mackinlay,"
Shackleton ordered 25 cases of Mackinlay's Rare Old Highland Malt Whisky to take on his expedition of 1907. In 2007, eleven intact bottles containing this perfectly preserved whisky were recovered from under the ice beneath Shackleton's base camp. Master Blender, Richard Paterson, created this Shackleton whisky as a personal and deeply felt project. He has combined the best Highland malt whiskies, allowing them to marry over a long period to create an enigmatic blended malt with a dash of body and a whisper of smoke. It has complex notes of vanilla, honey and orchard fruits with real warmth and depth at its heart, like Shackleton himself.
",,,,,,,Spirit,[]
1893,1893,1893,1893,1893,0,product_2984,makers-mark-46-750ml,80.7,https://www.paneco.com.sg/products/makers-mark-46-750ml,47.0,750.0ml,No,United States,Bourbon,,Bourbon,,,,Makers Mark,"
Maker's Mark 46 was created by Bill Samuels, Jr., to amplify the flavors he loves in Maker's Mark. The innovative wood-stave-finishing process starts with fully matured Maker's Mark at cask strength followed by inserting 10 seared virgin French oak staves into the barrel and finish it for nine weeks in our limestone cellar. The result is Maker's Mark 46: bolder and more complex, but without the bitterness typical of longer-aged whiskies.
",,,"Hints of wood staves, caramel and sweetness","Very intense flavors; a big crescendo of wood blending perfectly with deep, complex and rich notes of vanilla and caramel",Smooth and subtle,,Spirit,[]
1894,1894,1894,1894,1894,0,product_1965,maker-s-mark-101-bourbon-1l,104.95,https://www.paneco.com.sg/products/maker-s-mark-101-bourbon-1l,50.5,1000.0ml,No,United States,Bourbon,,Bourbon,,,,Makers Mark,"
Our signature Maker¡¯s Mark family recipe, brought to you at a higher proof.For generations at our distillery, we have welcomed special guests with the opportunity to sample our signature whisky at a higher proof. The front-of-the-tongue, delicious bourbon flavour is still there thanks to our soft red winter wheat. It¡¯s just richer and more intense at a higher proof because everyone cannot visit our little distillery in Loretto, Ky., we¡¯ve bottled this exclusive 101-proof edition so you, too, can experience the bolder side of our refined wheated whisky.
","¡°Sweet on the nose with dark, bold spice¡± and ¡°rich and creamy with spicy fruit and caramel to taste, with a mellow, creamy and lingering mid-palate finish¡±",,,,,,Spirit,[]
1895,1895,1895,1895,1895,0,product_2898,makers-mark-cask-strength-700ml,99.95,https://www.paneco.com.sg/products/makers-mark-cask-strength-700ml,55.45,700.0ml,No,United States,Bourbon,,,,,,Makers Mark,"
Straight from the barrel to the bottle, Makers Mark Cask Strength retains the signature front-of-the-palate flavors of Makers Mark while amping up the oak, caramel, vanilla and spice to create a remarkable new bourbon.
",,,"Big oak, vanilla and smoky charcoal","Richer, more robust flavors of spice, vanilla and smoke",,Dark amber,Spirit,[]
1896,1896,1896,1896,1896,0,product_1966,maker-s-mark-red-bourbon-1l,94.95,https://www.paneco.com.sg/products/maker-s-mark-red-bourbon-1l,45.0,1000.0ml,No,United States,Bourbon,,Bourbon,,,,Makers Mark,"
More than 60 years ago, Kentucky distiller Bill Samuels, Sr., founder of Maker's Mark, set out simply to make a bourbon whisky that he would enjoy drinking. Using soft, red winter wheat in the mashbill instead of the traditional distiller's rye, he created a premium bourbon that was full-flavored, yet soft and never bitter: Maker's Mark. Bill Samuels, Sr., transformed bourbon from a ""commodity"" into a premium spirit, and today Maker's Mark continues to be made with care in exactly the same way. Since the first bottle sold in 1958, each iconic bottle is still hand-dipped with a red wax by people, not machines.
",,,"Woody oak, caramel, vanilla and wheat prevail in the nose","Sweet and balanced with caramel, vanilla and fruity essences",,,Spirit,[]
1897,1897,1897,1897,1897,0,product_2565,malibu-black-1l,74.95,https://www.paneco.com.sg/products/malibu-black-1l,35.0,1000.0ml,No,Barbados,Dark,,,,,,Malibu,"
Malibu Black combines the smooth coconut flavor that you love with higher proof and less sweetness for a bolder taste of the Caribbean. This version of the popular flavored rum places more focus on the bite rather than the sweetness.
",,,,,,,Spirit,[]
1898,1898,1898,1898,1898,0,product_1967,malibu-mango-1l,46.0,https://www.paneco.com.sg/products/malibu-mango-1l,21.0,1000.0ml,No,Barbados,White,,,,,,Malibu,"
Mouthwatering mango and creamy coconut create a taste so fresh that the good times will be flowing before you know it. Perfectly balanced flavors those warm summer days by the pool with friends.
",,,,,,,Spirit,[]
1899,1899,1899,1899,1899,0,product_3502,malibu-passion-fruit-1000ml,44.0,https://www.paneco.com.sg/products/malibu-passion-fruit-1000ml,21.0,1000.0ml,No,Barbados,White,,,,,,Malibu,"
Passion fruit brings a sweet to tart taste and a rich, fruity aroma that instantly brings to mind the vibrant and spontaneous life of the islands.
",,,,,,,Spirit,[]
1900,1900,1900,1900,1900,0,product_1421,malibu-pineapple-1l,46.9,https://www.paneco.com.sg/products/malibu-pineapple-1l,21.0,1000.0ml,No,Barbados,White,,,,,,Malibu,"
When pineapple meets smooth coconut rum, the result is like a tantalizing beachside party on your taste buds. A delicious and flavor packed spirit for any summer occasion.
",,,,,,,Spirit,[]
1901,1901,1901,1901,1901,0,product_905,mars-twin-alps-750ml,90.0,https://www.paneco.com.sg/products/mars-twin-alps-750ml,40.0,750.0ml,No,Japan,Japanese,,,,,,Mars Shinshu,"
Mars Shinshu distillery is located ""Central Alps"" and two of blended whiskey in the image of the grandeur of the Alps ""Southern Alps"" in the east. Soft mouthfeel and a ""sweet aroma such as vanilla and cookies"" and rich aroma that two scent of has become an integral ""ripe fruit aroma"", gentle finish is characterized.
","¡°Someday I want to make a real whiskey was taking advantage of the climate of Japan"". Mars whiskey Mars Shinshu distillery, which was built in order to realize the dream of this Bou brewing draw. Central Alps Komagatake foothills of the beautiful deep green surrounded by forests were distillery, we are standing in the silence of the air clear.¡±",,,,,,Spirit,[]
1902,1902,1902,1902,1902,0,product_2337,martell-cordon-bleu-cognac-extra-1l-w-gift-box,479.5,https://www.paneco.com.sg/products/martell-cordon-bleu-cognac-extra-1l-w-gift-box,40.0,1000.0ml,Yes,France,,,,,,,Martell,"
                  Martell Cordon Bleu Extra is a tribute to The iconic Martell Cordon Bleu. A generous portion of very old Borderies spirits has been added to Martell Cordon Bleu Extra, for a luscious cognac of remarkable elegance as well as an intense and unique experience
                ",,,,,,,Spirit,[]
=======
                ",,,,,,,Spirit,[]
1892,1892,1892,1892,1892,0,product_2668,mackinlays-shackleton-blended-1l,84.95,https://www.paneco.com.sg/products/mackinlays-shackleton-blended-1l,40.0,1000.0ml,No,Scotland,Blended Whisky,,,,,,Mackinlay,"
Shackleton ordered 25 cases of Mackinlay's Rare Old Highland Malt Whisky to take on his expedition of 1907. In 2007, eleven intact bottles containing this perfectly preserved whisky were recovered from under the ice beneath Shackleton's base camp. Master Blender, Richard Paterson, created this Shackleton whisky as a personal and deeply felt project. He has combined the best Highland malt whiskies, allowing them to marry over a long period to create an enigmatic blended malt with a dash of body and a whisper of smoke. It has complex notes of vanilla, honey and orchard fruits with real warmth and depth at its heart, like Shackleton himself.
",,,,,,,Spirit,[]
1893,1893,1893,1893,1893,0,product_2984,makers-mark-46-750ml,80.7,https://www.paneco.com.sg/products/makers-mark-46-750ml,47.0,750.0ml,No,United States,Bourbon,,Bourbon,,,,Makers Mark,"
Maker's Mark 46 was created by Bill Samuels, Jr., to amplify the flavors he loves in Maker's Mark. The innovative wood-stave-finishing process starts with fully matured Maker's Mark at cask strength followed by inserting 10 seared virgin French oak staves into the barrel and finish it for nine weeks in our limestone cellar. The result is Maker's Mark 46: bolder and more complex, but without the bitterness typical of longer-aged whiskies.
",,,"Hints of wood staves, caramel and sweetness","Very intense flavors; a big crescendo of wood blending perfectly with deep, complex and rich notes of vanilla and caramel",Smooth and subtle,,Spirit,[]
1894,1894,1894,1894,1894,0,product_1965,maker-s-mark-101-bourbon-1l,104.95,https://www.paneco.com.sg/products/maker-s-mark-101-bourbon-1l,50.5,1000.0ml,No,United States,Bourbon,,Bourbon,,,,Makers Mark,"
Our signature Maker¡¯s Mark family recipe, brought to you at a higher proof.For generations at our distillery, we have welcomed special guests with the opportunity to sample our signature whisky at a higher proof. The front-of-the-tongue, delicious bourbon flavour is still there thanks to our soft red winter wheat. It¡¯s just richer and more intense at a higher proof because everyone cannot visit our little distillery in Loretto, Ky., we¡¯ve bottled this exclusive 101-proof edition so you, too, can experience the bolder side of our refined wheated whisky.
","¡°Sweet on the nose with dark, bold spice¡± and ¡°rich and creamy with spicy fruit and caramel to taste, with a mellow, creamy and lingering mid-palate finish¡±",,,,,,Spirit,[]
1895,1895,1895,1895,1895,0,product_2898,makers-mark-cask-strength-700ml,99.95,https://www.paneco.com.sg/products/makers-mark-cask-strength-700ml,55.45,700.0ml,No,United States,Bourbon,,,,,,Makers Mark,"
Straight from the barrel to the bottle, Makers Mark Cask Strength retains the signature front-of-the-palate flavors of Makers Mark while amping up the oak, caramel, vanilla and spice to create a remarkable new bourbon.
",,,"Big oak, vanilla and smoky charcoal","Richer, more robust flavors of spice, vanilla and smoke",,Dark amber,Spirit,[]
1896,1896,1896,1896,1896,0,product_1966,maker-s-mark-red-bourbon-1l,94.95,https://www.paneco.com.sg/products/maker-s-mark-red-bourbon-1l,45.0,1000.0ml,No,United States,Bourbon,,Bourbon,,,,Makers Mark,"
More than 60 years ago, Kentucky distiller Bill Samuels, Sr., founder of Maker's Mark, set out simply to make a bourbon whisky that he would enjoy drinking. Using soft, red winter wheat in the mashbill instead of the traditional distiller's rye, he created a premium bourbon that was full-flavored, yet soft and never bitter: Maker's Mark. Bill Samuels, Sr., transformed bourbon from a ""commodity"" into a premium spirit, and today Maker's Mark continues to be made with care in exactly the same way. Since the first bottle sold in 1958, each iconic bottle is still hand-dipped with a red wax by people, not machines.
",,,"Woody oak, caramel, vanilla and wheat prevail in the nose","Sweet and balanced with caramel, vanilla and fruity essences",,,Spirit,[]
1897,1897,1897,1897,1897,0,product_2565,malibu-black-1l,74.95,https://www.paneco.com.sg/products/malibu-black-1l,35.0,1000.0ml,No,Barbados,Dark,,,,,,Malibu,"
Malibu Black combines the smooth coconut flavor that you love with higher proof and less sweetness for a bolder taste of the Caribbean. This version of the popular flavored rum places more focus on the bite rather than the sweetness.
",,,,,,,Spirit,[]
1898,1898,1898,1898,1898,0,product_1967,malibu-mango-1l,46.0,https://www.paneco.com.sg/products/malibu-mango-1l,21.0,1000.0ml,No,Barbados,White,,,,,,Malibu,"
Mouthwatering mango and creamy coconut create a taste so fresh that the good times will be flowing before you know it. Perfectly balanced flavors those warm summer days by the pool with friends.
",,,,,,,Spirit,[]
1899,1899,1899,1899,1899,0,product_3502,malibu-passion-fruit-1000ml,44.0,https://www.paneco.com.sg/products/malibu-passion-fruit-1000ml,21.0,1000.0ml,No,Barbados,White,,,,,,Malibu,"
Passion fruit brings a sweet to tart taste and a rich, fruity aroma that instantly brings to mind the vibrant and spontaneous life of the islands.
",,,,,,,Spirit,[]
1900,1900,1900,1900,1900,0,product_1421,malibu-pineapple-1l,46.9,https://www.paneco.com.sg/products/malibu-pineapple-1l,21.0,1000.0ml,No,Barbados,White,,,,,,Malibu,"
When pineapple meets smooth coconut rum, the result is like a tantalizing beachside party on your taste buds. A delicious and flavor packed spirit for any summer occasion.
",,,,,,,Spirit,[]
