<<<<<<< HEAD
,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Bottle volume ml,Varietals,Alcohol percentage,Gift box,Country of origin,Varietal,Organic,Vintage,Style,palate  ,Brand,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Score,Finish,Food Pairing
920,920,920,920,920,920,0,product_1789,penfolds-max-s-shiraz-750ml,63.5,https://www.paneco.com.sg/products/penfolds-max-s-shiraz-750ml,750.0ml,,14.5,No,Australia,Syrah/Shiraz,,,,,Penfolds,"
                  Penfolds Max’s Reserve commemorates the immeasurable influence and legacy of former Chief Winemaker Max Schubert, renowned for his winemaking skill, innovative spirit, vision and determination. The wines have been crafted with Penfolds ‘House Style’ front of mind and use oak maturation to build structure and texture. Max’s Reserve wines are complex yet approachable, with layers of fruit profiles.
                ",,,Deep crimson red,"Blackcurrant and blackberry notes with spicy, warming notes & hints of vanilla bean.","Fresh, fruity, perfumed, toasty,robust, and average in acidity, full-bodied, with balanced structure and youthful.",90.0,,"['Beef', 'Chicken', 'Duck', 'Lamb']"
=======
                ",,,Light straw with pale green hues,"All about florals and citrus – Frangipani, Elderflower and orange blossom with lemon / lime and grapefruit pith. Ever so slight hints of almond flakes","Generous, soft and round. Citrus follows through, along with Honey Suckle and fresh apricot nectar",90.0,,"['Chicken', 'Fish', 'Seafood', 'Pork']"
920,920,920,920,920,920,0,product_1789,penfolds-max-s-shiraz-750ml,63.5,https://www.paneco.com.sg/products/penfolds-max-s-shiraz-750ml,750.0ml,,14.5,No,Australia,Syrah/Shiraz,,,,,Penfolds,"
                  Penfolds Max’s Reserve commemorates the immeasurable influence and legacy of former Chief Winemaker Max Schubert, renowned for his winemaking skill, innovative spirit, vision and determination. The wines have been crafted with Penfolds ‘House Style’ front of mind and use oak maturation to build structure and texture. Max’s Reserve wines are complex yet approachable, with layers of fruit profiles.
                ",,,Deep crimson red,"Blackcurrant and blackberry notes with spicy, warming notes & hints of vanilla bean.","Fresh, fruity, perfumed, toasty,robust, and average in acidity, full-bodied, with balanced structure and youthful.",90.0,,"['Beef', 'Chicken', 'Duck', 'Lamb']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
921,921,921,921,921,921,0,product_1238,penfolds-rwt-barossa-valley-shiraz-750ml,978.0,https://www.paneco.com.sg/products/penfolds-rwt-barossa-valley-shiraz-750ml,750.0ml,,14.5,No,Australia,Syrah/Shiraz,,2016.0,,,Penfolds,"
                  Penfolds RWT Shiraz presents an admirable alternative to the multi-regional sourcing and American oak maturation that are hallmarks of Grange, expressing instead, single-region Barossa Valley Shiraz matured only in French oak.

Its style is opulent and fleshy, contrasting with Grange, which is more muscular and assertive. RWT is made from fruit primarily selected for its aromatic qualities and fine texture. The result is a wine that helps to redefine Barossa Shiraz at the highest quality level.
<<<<<<< HEAD
                ",,,Deep crimson/ferrous red,"Cardamon, cinnamon, lavender, blood orange, cocoa butter","Conceded. It is: glossy, flamboyant, ostentatious. Is not: over-ripe, alcoholic, extracted.",97.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
922,922,922,922,922,922,0,product_2582,perrier-jouet-belle-epoque-rose-2006-750ml,48.95,https://www.paneco.com.sg/products/perrier-jouet-belle-epoque-rose-2006-750ml,750.0ml,"Chardonnay, Pinot Noir",12.5,No,France,,,,,,Perrier Jouet,"
                  The Perrier Jouet Belle Epoque Rosé 2006 crafted only in remarkable vintages, this wine is the result of a year of nature’s generosity.
                ","“Delicate, rich & voluptuous. An exceptional cuvee from the prestige collection of Perrier-Jouët.”","Bought few times. Best price and fast delivery, I could get for this great product. ","Light, bright salmon pink with traces of yellow in the glass","Fresh, refined attack with subtly crisp notes of fresh pomegranate and pink grapefruit","Delicate, floral and fruited peonies followed by strawberry, raspberry, orange, pink grapefruit and pomegranate",,"Rounded, smooth, harmoniously full-bodied with a long, silky finish","['Fish', 'Seafood', 'Pork', 'Cheese']"
=======
                ",,,Deep crimson/ferrous red,"Cardamon, cinnamon, lavender, blood orange, cocoa butter","Conceded. It is: glossy, flamboyant, ostentatious. Is not: over-ripe, alcoholic, extracted.",97.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
922,922,922,922,922,922,0,product_2582,perrier-jouet-belle-epoque-rose-2006-750ml,48.95,https://www.paneco.com.sg/products/perrier-jouet-belle-epoque-rose-2006-750ml,750.0ml,"Chardonnay, Pinot Noir",12.5,No,France,,,,,,Perrier Jouet,"
                  The Perrier Jouet Belle Epoque Rosé 2006 crafted only in remarkable vintages, this wine is the result of a year of nature’s generosity.
                ","“Delicate, rich & voluptuous. An exceptional cuvee from the prestige collection of Perrier-Jouët.”","Bought few times. Best price and fast delivery, I could get for this great product. ","Light, bright salmon pink with traces of yellow in the glass","Fresh, refined attack with subtly crisp notes of fresh pomegranate and pink grapefruit","Delicate, floral and fruited peonies followed by strawberry, raspberry, orange, pink grapefruit and pomegranate",,"Rounded, smooth, harmoniously full-bodied with a long, silky finish","['Fish', 'Seafood', 'Pork', 'Cheese']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
923,923,923,923,923,923,0,product_2012,perrier-jouet-belle-epoque-rose-2010-750ml,42.0,https://www.paneco.com.sg/products/perrier-jouet-belle-epoque-rose-2010-750ml,750.0ml,"Chardonnay, Pinot Noir",12.5,No,France,,,2010.0,,,Perrier Jouet,"
                  2010 winter presented many challenges such as heavy rainfall followed by hot spring and summer. 

Maison Perrier-Jouet took a rigorous selection of the harvest and only the best was selected for Perrier-Jouët Belle Epoque Rosé 2010. The Perrier Jouet Belle Epoque Rosé 2010 is one of the few cuvee that came out in 2010. 

<<<<<<< HEAD
                ",,,pale pink robe with coppery reflections and fine bubbles,"Rose and peony, wild strawberries and raspberry and pink grapefruit","Beautiful roundness, with a long, silken finish. A particularly balanced wine",94.0,,"['Chicken', 'Fish', 'Seafood', 'Cheese']"
=======
                ",,,pale pink robe with coppery reflections and fine bubbles,"Rose and peony, wild strawberries and raspberry and pink grapefruit","Beautiful roundness, with a long, silken finish. A particularly balanced wine",94.0,,"['Chicken', 'Fish', 'Seafood', 'Cheese']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
924,924,924,924,924,924,0,product_2013,perrier-jouet-blason-rose,205.0,https://www.paneco.com.sg/products/perrier-jouet-blason-rose,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Perrier Jouet,"
                  THE TRUE CHARACTER OF ROSÉ, THE GOURMETS' CHOICE

A champagne that blends freshness and intensity. An exquisite delicacy in the floral, stylish and diamond-cut style of the House of Perrier-Jouët.
<<<<<<< HEAD
                ","“A MOUTH-WATERING AND COMPLETE WINE, WINNER OF MANY MEDALS""Succulent strawberry flavours give a round, supple richness… The finish is perfumed with red fruit, ending bright and sweet without any candied character.”",,Salmon with copper highlights,"Strawberry, Raspberry, Pink Ginger, Mandarin Orange, Honey","Freshly crushed strawberries with citrus and earth notes on the very long, persistent finish",,,"['Fish', 'Pork', 'Cheese', 'Dessert']"
925,925,925,925,925,925,0,product_338,pesquera-reserva-2015-750ml,245.0,https://www.paneco.com.sg/products/pesquera-reserva-2015-750ml,750.0ml,,14.0,No,Spain,Tempranillo,,2015.0,,,Pesquera Reserva,"
                  Intense cherry red color, still maintains some purple trim, high color charge, to prove it tears extract color. very clean nose, complex, intensive aromas of black fruit and notes of toffee. Very smart mouth, long silky, round, velvety wine that you not tired, very easy to drink.
                ",,,Deep crimson,"Very ripe deep aromas of dark fruit combined with good spicy, cacao flavours and lingering vanilla","Full-bodied palate of cherry and cassis fruits blended with creamy, vanilla notes along with coffee and spice and some nicely smooth tannins on the finish.",94.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
926,926,926,926,926,926,0,product_2243,podere-della-filandra-chianti-docg-2016,484.95,https://www.paneco.com.sg/products/podere-della-filandra-chianti-docg-2016,750.0ml,"Sangiovese, Chianti",14.0,No,Italy,,,,,,Buccia Nera,"
The grapes are vinified in temperature-controlled steel vats. Alcoholic and malolactic fermentation are spontaneous. Ageing in steel tanks for 6 months, in bottle for 6 months. Appellation: DOCG Vintage: 2016 Grapes: Sangiovese 100%
","“COLOR: luminous ruby-red color with purple highlightsNOSE: Intense and clean-edged, with rich initial floral notes that linger on, along with aromas of fresh red berry fruit.PALATE: Smooth, with an agreeable warm sensation, balanced by a refreshing crispness. The tannins are youthful but already supple and well integrated into the body. The finish is very long and displays the red berry fragrances encountered on the nose.SERVING SUGGESTIONS: Medium-aged cheeses and red meats. First courses of pasta and rice, also fine with ethnic dishes.”",,Luminous ruby-red color with purple highlights,"Intense and clean-edged, with rich initial floral notes that linger on, along with aromas of fresh red berry fruit","Smooth, balanced by refreshing crispness.",91.0,Long and displays the red berry fragrances encountered on the nose.,"['Beef', 'Chicken', 'Duck', 'Venison']"
927,927,927,927,927,927,0,product_152,porto-cruz-tawny-750ml,97.95,https://www.paneco.com.sg/products/porto-cruz-tawny-750ml,750.0ml,,19.0,No,Portugal,Red Blends,,,,,Porto Cruz,"
Porto Cruz Tawny is fresh and generous red berries compote (strawberries, raspberries). Balance of sweetness and acidity with fresh and very pleasant finish. The wine is made from red grapes fermented with little maceration, aged in large oak vats to obtain wines with fruity aromas and oxidative development, balanced in the mouth and with some complexity.
",,,Light coppery undertones,Aromas of strawberries and raspberries,Generous red and dried fruit flavours,,,"['Beef', 'Chicken', 'Duck', 'Cheese']"
928,928,928,928,928,928,0,product_2596,principi-di-butera-nero-d-avola-750ml,69.95,https://www.paneco.com.sg/products/principi-di-butera-nero-d-avola-750ml,750.0ml,,13.0,No,Italy,Nero d'avola,,,,,Principi di Butera,"
                  The grapes for the Principi di Butera - Nero D’Alvola wine were harvested in the third week of September. Fermentation lasted 8 days at a temperature of 28° - 30° C. (82° - 86° F.). The wine matured for 12 months, 20% in 350-liter (92 gallon) tonneaux and 80% in 60 hectoliter (1,320 gallon) oak barrels, followed by a further period of bottle ageing.
                ","“The  Principi di Butera Sicilia Nero d'Avola is a balanced but bold interpretation from Sicily with black fruit aromas of prune, plum and blackberry tart. Great introduction to grape which grows only there.”",,"A brilliant, fairly deep ruby-red.","Broad and persistent, in which one finds, apart from almond blossom notes, intense spicy hints and red berries.","Dry, well-structured and extremely rounded, it offers very complex fruit flavors on the palate. These are reminiscent of cherries preserved in brandy, mingled with a very appealing spiciness that lingers on the finish.",,,"['Beef', 'Chicken', 'Pasta', 'Cheese']"
=======
                ","“A MOUTH-WATERING AND COMPLETE WINE, WINNER OF MANY MEDALS""Succulent strawberry flavours give a round, supple richness… The finish is perfumed with red fruit, ending bright and sweet without any candied character.”",,Salmon with copper highlights,"Strawberry, Raspberry, Pink Ginger, Mandarin Orange, Honey","Freshly crushed strawberries with citrus and earth notes on the very long, persistent finish",,,"['Fish', 'Pork', 'Cheese', 'Dessert']"
925,925,925,925,925,925,0,product_338,pesquera-reserva-2015-750ml,245.0,https://www.paneco.com.sg/products/pesquera-reserva-2015-750ml,750.0ml,,14.0,No,Spain,Tempranillo,,2015.0,,,Pesquera Reserva,"
                  Intense cherry red color, still maintains some purple trim, high color charge, to prove it tears extract color. very clean nose, complex, intensive aromas of black fruit and notes of toffee. Very smart mouth, long silky, round, velvety wine that you not tired, very easy to drink.
                ",,,Deep crimson,"Very ripe deep aromas of dark fruit combined with good spicy, cacao flavours and lingering vanilla","Full-bodied palate of cherry and cassis fruits blended with creamy, vanilla notes along with coffee and spice and some nicely smooth tannins on the finish.",94.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
926,926,926,926,926,926,0,product_2243,podere-della-filandra-chianti-docg-2016,484.95,https://www.paneco.com.sg/products/podere-della-filandra-chianti-docg-2016,750.0ml,"Sangiovese, Chianti",14.0,No,Italy,,,,,,Buccia Nera,"
The grapes are vinified in temperature-controlled steel vats. Alcoholic and malolactic fermentation are spontaneous. Ageing in steel tanks for 6 months, in bottle for 6 months. Appellation: DOCG Vintage: 2016 Grapes: Sangiovese 100%
","“COLOR: luminous ruby-red color with purple highlightsNOSE: Intense and clean-edged, with rich initial floral notes that linger on, along with aromas of fresh red berry fruit.PALATE: Smooth, with an agreeable warm sensation, balanced by a refreshing crispness. The tannins are youthful but already supple and well integrated into the body. The finish is very long and displays the red berry fragrances encountered on the nose.SERVING SUGGESTIONS: Medium-aged cheeses and red meats. First courses of pasta and rice, also fine with ethnic dishes.”",,Luminous ruby-red color with purple highlights,"Intense and clean-edged, with rich initial floral notes that linger on, along with aromas of fresh red berry fruit","Smooth, balanced by refreshing crispness.",91.0,Long and displays the red berry fragrances encountered on the nose.,"['Beef', 'Chicken', 'Duck', 'Venison']"
927,927,927,927,927,927,0,product_152,porto-cruz-tawny-750ml,97.95,https://www.paneco.com.sg/products/porto-cruz-tawny-750ml,750.0ml,,19.0,No,Portugal,Red Blends,,,,,Porto Cruz,"
Porto Cruz Tawny is fresh and generous red berries compote (strawberries, raspberries). Balance of sweetness and acidity with fresh and very pleasant finish. The wine is made from red grapes fermented with little maceration, aged in large oak vats to obtain wines with fruity aromas and oxidative development, balanced in the mouth and with some complexity.
",,,Light coppery undertones,Aromas of strawberries and raspberries,Generous red and dried fruit flavours,,,"['Beef', 'Chicken', 'Duck', 'Cheese']"
928,928,928,928,928,928,0,product_2596,principi-di-butera-nero-d-avola-750ml,69.95,https://www.paneco.com.sg/products/principi-di-butera-nero-d-avola-750ml,750.0ml,,13.0,No,Italy,Nero d'avola,,,,,Principi di Butera,"
                  The grapes for the Principi di Butera - Nero D’Alvola wine were harvested in the third week of September. Fermentation lasted 8 days at a temperature of 28° - 30° C. (82° - 86° F.). The wine matured for 12 months, 20% in 350-liter (92 gallon) tonneaux and 80% in 60 hectoliter (1,320 gallon) oak barrels, followed by a further period of bottle ageing.
                ","“The  Principi di Butera Sicilia Nero d'Avola is a balanced but bold interpretation from Sicily with black fruit aromas of prune, plum and blackberry tart. Great introduction to grape which grows only there.”",,"A brilliant, fairly deep ruby-red.","Broad and persistent, in which one finds, apart from almond blossom notes, intense spicy hints and red berries.","Dry, well-structured and extremely rounded, it offers very complex fruit flavors on the palate. These are reminiscent of cherries preserved in brandy, mingled with a very appealing spiciness that lingers on the finish.",,,"['Beef', 'Chicken', 'Pasta', 'Cheese']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
929,929,929,929,929,929,0,product_946,psagot-cabernet-sauvignon,34.5,https://www.paneco.com.sg/products/psagot-cabernet-sauvignon,750.0ml,,15.0,No,Israel,Cabernet Sauvignon,,,,,Psagot,"
                  Harvested from a few Cabernet Sauvignon vineyards located on the peaks of the Central Mountain region north of Jerusalem. It has rich aromas and flavors of red and black fruits, cherries, black berries and cassis, accompanied by bitter sweet chocolate, espresso and vanilla.

Ⓤ 100% kosher. Made under the supervision of Rav Yechiel Babad - the Tartokover Rav, the Mehadrin Rabbinate, and the American OU. Also under additional supervison of Badatz Jerusalem.
<<<<<<< HEAD
                ","“The full bodied wine has a velvety structure, ripe tannins and supporting acidity, all coming together to a long and pleasant finish.”",,Deep crimson red with purple hues,Rich red and dark forest fruit aromas,Bountiful dark fruit and subtle oak spice,,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
=======
                ","“The full bodied wine has a velvety structure, ripe tannins and supporting acidity, all coming together to a long and pleasant finish.”",,Deep crimson red with purple hues,Rich red and dark forest fruit aromas,Bountiful dark fruit and subtle oak spice,,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
930,930,930,930,930,930,0,product_2902,psagot-cabernet-sauvignon-single-vineyard,49.95,https://www.paneco.com.sg/products/psagot-cabernet-sauvignon-single-vineyard,750.0ml,,14.3,No,Israel,Cabernet Sauvignon,,,,,Psagot,"
                   100% varietal wine which strives to articulate the singular expressions of Psagot's vineyard. The vineyard just north of Jerusalem over 900 meters above sea level. This wine exudes a beautiful fruit complimented but a touch of earth and minerals unique to this vineyard.

Gold Medal Winner in the 2009 Terravino Competition.

Ⓤ 100% kosher. Made under the supervision of Rav Yechiel Babad - the Tartokover Rav, the Mehadrin Rabbinate, and the American OU. Also under additional supervison of Badatz Jerusalem.
<<<<<<< HEAD
                ",“The grapes (100% Cabernet Sauvignon) were harvested from vineyards inJerusalem Hills.The grapes are brought immediately after harvest into the winery for a gentle crushing and destemming.The must is fermented in stainless steel tanks startingoff cool (60º F) and working up to an aggressive fermentation (93º F).The wine underwent both pump-overs and punch-downs as much as five toeight times a day.  The wine additionally underwent a full malolacticfermentation in French and American oak barrels giving the wine a verycomplex character.The wine was aged in oak barrels for 14 months.”,,Inky red violet in color,Black cherry,"The flavors--ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture",,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
931,931,931,931,931,931,0,product_1395,psagot-cabernet-sauvignon-single-vineyard-mevushal-750ml,32.95,https://www.paneco.com.sg/products/psagot-cabernet-sauvignon-single-vineyard-mevushal-750ml,750.0ml,,15.0,No,Israel,Cabernet Sauvignon,,,,,Psagot,"
                  Psagot Cabernet Sauvignon Single Vineyard is the crowning achievement from this star boutique winery, providing a bright glimpse into the future of fine Israeli wine. No connoisseur of fine red wines from any part of the world should miss the experience of this impossibly opulent yet extremely graceful red stunner. Comparable to a cru classe Bordeaux or cult Napa Valley red (but likely at a lower price than its peers from those regions), the deep purple color foreshadows the dark berry and blackcurrant aromas that are framed by the richest vanilla of aging in premium barrels. The flavors--ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture. Open Psagot Cabernet Sauvignon Single Vineyard on a truly special occasion with Beef Wellington or rack of lamb.
                ",,,"Ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture","Dark berry and blackcurrant, vanilla",,90.0,,"['Beef', 'Chicken', 'Duck', 'Pasta']"
=======
                ",“The grapes (100% Cabernet Sauvignon) were harvested from vineyards inJerusalem Hills.The grapes are brought immediately after harvest into the winery for a gentle crushing and destemming.The must is fermented in stainless steel tanks startingoff cool (60º F) and working up to an aggressive fermentation (93º F).The wine underwent both pump-overs and punch-downs as much as five toeight times a day.  The wine additionally underwent a full malolacticfermentation in French and American oak barrels giving the wine a verycomplex character.The wine was aged in oak barrels for 14 months.”,,Inky red violet in color,Black cherry,"The flavors--ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture",,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
931,931,931,931,931,931,0,product_1395,psagot-cabernet-sauvignon-single-vineyard-mevushal-750ml,32.95,https://www.paneco.com.sg/products/psagot-cabernet-sauvignon-single-vineyard-mevushal-750ml,750.0ml,,15.0,No,Israel,Cabernet Sauvignon,,,,,Psagot,"
                  Psagot Cabernet Sauvignon Single Vineyard is the crowning achievement from this star boutique winery, providing a bright glimpse into the future of fine Israeli wine. No connoisseur of fine red wines from any part of the world should miss the experience of this impossibly opulent yet extremely graceful red stunner. Comparable to a cru classe Bordeaux or cult Napa Valley red (but likely at a lower price than its peers from those regions), the deep purple color foreshadows the dark berry and blackcurrant aromas that are framed by the richest vanilla of aging in premium barrels. The flavors--ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture. Open Psagot Cabernet Sauvignon Single Vineyard on a truly special occasion with Beef Wellington or rack of lamb.
                ",,,"Ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture","Dark berry and blackcurrant, vanilla",,90.0,,"['Beef', 'Chicken', 'Duck', 'Pasta']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
932,932,932,932,932,932,0,product_558,psagot-edom-magnum-1-5l,39.9,https://www.paneco.com.sg/products/psagot-edom-magnum-1-5l,1500.0ml,"Merlot, Cabernet Sauvignon",14.7,No,Israel,,,,,,Psagot,"
                  Gold Medal Winner in the 2008 Terravino competition and silver Medal Winner in the 2009 Vinalies competition. The grapes (75% Cabernet Sauvignon and 25% Merlot) were harvested from vineyards in Jerusalem Hills. The grapes are brought immediately after harvest into the winery for a gentle crushing and destemming.

100% kosher. Made under the supervision of Rav Yechiel Babad - the Tartokover Rav, the Mehadrin Rabbinate, and the American OU. Also under additional supervison of Badatz Jerusalem.
<<<<<<< HEAD
                ","“Rich and spicy vanilla notes that integrate nicely with the intense flavors of berries, black currants, and oriental spice.”",,Deep crimson,Rich and spicy vanilla notes,"Berries, black currants, and oriental spice",,,"['Beef', 'Chicken', 'Duck', 'Lamb']"
933,933,933,933,933,933,0,product_562,psagot-edom-mevushal-750ml,71.0,https://www.paneco.com.sg/products/psagot-edom-mevushal-750ml,750.0ml,"Merlot, Cabernet Sauvignon",15.5,No,Israel,,,2016.0,,,Psagot,"
                  The Psagot Edom Mevushal 2016 is a full-bodied wine was aged for 14 months in French and American oak barrels, giving it rich and spicy vanilla notes that integrate nicely with the intense flavors of berries, black currants, and oriental spice. 
                ",,,Deep purple,Dark berry and blackcurrant,"Ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture.",,,"['Beef', 'Chicken', 'Duck', 'Pasta']"
=======
                ","“Rich and spicy vanilla notes that integrate nicely with the intense flavors of berries, black currants, and oriental spice.”",,Deep crimson,Rich and spicy vanilla notes,"Berries, black currants, and oriental spice",,,"['Beef', 'Chicken', 'Duck', 'Lamb']"
933,933,933,933,933,933,0,product_562,psagot-edom-mevushal-750ml,71.0,https://www.paneco.com.sg/products/psagot-edom-mevushal-750ml,750.0ml,"Merlot, Cabernet Sauvignon",15.5,No,Israel,,,2016.0,,,Psagot,"
                  The Psagot Edom Mevushal 2016 is a full-bodied wine was aged for 14 months in French and American oak barrels, giving it rich and spicy vanilla notes that integrate nicely with the intense flavors of berries, black currants, and oriental spice. 
                ",,,Deep purple,Dark berry and blackcurrant,"Ripe, luscious black fruit, deep complex earth and toast extend seemingly forever along the velvety texture.",,,"['Beef', 'Chicken', 'Duck', 'Pasta']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
934,934,934,934,934,934,0,product_2014,psagot-prat-500ml,84.95,https://www.paneco.com.sg/products/psagot-prat-500ml,500.0ml,,20.0,No,Israel,Red Blends,,,,,Psagot,"
                  A fortified wine in Port style that is produced from a unique blend of a number of high-quality grapes. Following in the Port tradition of wine production, the fermentation process is arrested by adding alcohol thereby also preserving the grape’s natural sweetness. 

The wine is aged for 16 months in oak wood barrels which are placed in the Mediterranean sun. This process adds aromas and interesting flavors to the wine. The wine is characterized by its rich sweetness and subtle velvety mouth feel in which chocolate, coffee, fruits and spices dominate the senses.

100% kosher. Made under the supervision of Rav Yechiel Babad - the Tartokover Rav, the Mehadrin Rabbinate, and the American OU. Also under additional supervison of Badatz Jerusalem.
<<<<<<< HEAD
                ","“Aromas and flavors of red / blue / purple grape raisins, black cherry raisins, blueberry raisins and cranberry raisins (all natural of course, of the grapes themselves), espresso and dark chocolate. The mouth is soft and round, thick texture with harmonious sweetness and pleasant finish. The wine will pair well as 'Digestif' with ripe & spicy cheeses or high-quality rich dark chocolate.”",,Dark purple,"Floral notes of dark fruit, chocolate, and rose pedals","Blackberry, plum, cranberry, coffee, and chocolate",90.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
=======
                ","“Aromas and flavors of red / blue / purple grape raisins, black cherry raisins, blueberry raisins and cranberry raisins (all natural of course, of the grapes themselves), espresso and dark chocolate. The mouth is soft and round, thick texture with harmonious sweetness and pleasant finish. The wine will pair well as 'Digestif' with ripe & spicy cheeses or high-quality rich dark chocolate.”",,Dark purple,"Floral notes of dark fruit, chocolate, and rose pedals","Blackberry, plum, cranberry, coffee, and chocolate",90.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
935,935,935,935,935,935,0,product_560,psagot-sinai-750ml,168.0,https://www.paneco.com.sg/products/psagot-sinai-750ml,750.0ml,"Syrah/Shiraz, Cabernet Sauvignon",14.5,No,Israel,,,,,,Psagot,"
                  Unassuming but distinctive blend. The grapes are harvested from vineyards located in the northern Jerusalem Mountains at height of 900 meters. Sinai is refreshing, fruity and beautifully balanced wine.

100% kosher. Made under the supervision of Rav Yechiel Babad - the Tartokover Rav, the Mehadrin Rabbinate, and the American OU. Also under additional supervison of Badatz Jerusalem.
<<<<<<< HEAD
                ","“Psagot Sinai is a refreshing, fruity and beautifully balanced wine”",,Deep crimson red with purple hues,"Black cherry, cherry and light herbal notes","Medium-to-full body with integrated tannins, and a long, spicy finish",90.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
936,936,936,936,936,936,0,product_1978,psagot-sinai-mevushal-750ml,54.65,https://www.paneco.com.sg/products/psagot-sinai-mevushal-750ml,750.0ml,"Syrah/Shiraz, Cabernet Sauvignon",14.0,No,Israel,,,,,,Psagot,"
A blend of Cabernet Sauvignon and Shiraz, from vineyards in the northern mountains of Israel, at a height of 900 meters. Psagot Sinai is a refreshing, fruity and beautifully balanced wine. The Psagot barrel cellar is located in an ancient cave that was discovered during the process of establishing the winery. The region has an abundance of vineyards and wineries since ancient times, whose remnants exist even today. The natural damp conditions and constant temperature facilitate the high-quality aging process of many fragrant and delicious wines
",,,Deep crimson red with purple hues,"Black cherry, cherry and light herbal notes","Medium-to-full body with integrated tannins, and a long, spicy finish",90.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
937,937,937,937,937,937,0,product_561,rawson-s-retreat-chardonnay,38.7,https://www.paneco.com.sg/products/rawson-s-retreat-chardonnay,750.0ml,,13.0,No,Australia,Chardonnay,,,,,Penfolds,"
                  The Rawson’s Retreat range of wines was affectionately named after our founder’s family cottage which he built in 1845, one year after he planted his first vineyard on the property.
                ",,,Crimson red with purple hues,The wine presents dark plum and cherry fruits with spice and savoury oak aromatic,A creamy mid-palate supported by a tropical fruit and melon focus with citrus edges.,,,"['Chicken', 'Fish', 'Pork', 'Pasta']"
938,938,938,938,938,938,0,product_564,rawson-s-retreat-shiraz-cabernet,44.95,https://www.paneco.com.sg/products/rawson-s-retreat-shiraz-cabernet,750.0ml,"Syrah/Shiraz, Cabernet Sauvignon",13.5,No,Australia,,,,,,Penfolds,"
                  The quality of all Penfolds wines understandably go unquestioned. Fantastic ripe fruit characters shine through in the Rawsons Retreat range that are made to be enjoyed now. Their Shiraz Cabernet is a perfect example with it's ripe, full-bodied varietal flavours of raspberry and blackcurrant.
                ",,,Dark cherry red with vibrant purple hues.,Good fruit weight with cherries and oak flavours.,A rich mid palate and a smooth tannin finish.,,,"['Beef', 'Chicken', 'Duck', 'Venison']"
939,939,939,939,939,939,0,product_3666,red-fire-old-vine-zinfandel-puglia-igt-750ml,45.5,https://www.paneco.com.sg/products/red-fire-old-vine-zinfandel-puglia-igt-750ml,750.0ml,"Nero d'avola, Negroamaro",13.5,No,Italy,,,2019.0,,,Red Fire,"
                  This wine, with an important structure with ruity and spicy aromas, is perfect to accompany grilled meat and spicy dishes. It comes from Zinfandel grapes (locally called Primitivo) grown in Puglia, one of the Italian regions richest in history and culture.
                ",,,Intense ruby red,Aromas of red fruit and cherries,Full bodied with a pleasantly sweet finish on the palate,,,"['Beef', 'Chicken', 'Pork', 'Lamb']"
